English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word	Russian Synonyms
audition	0	0	0	0	0	0	0	0	0	0	прослушивание	
auditorium	0	0	0	0	0	0	0	0	0	0	актовый зал	
auditory	0	0	0	0	0	0	0	0	0	0	слуховой	
aught	0	0	0	0	0	0	0	0	0	0	ничего	
augmentation	0	0	0	0	0	0	0	0	0	0	увеличение	
aurora	0	0	0	0	0	0	0	0	0	0	северное сияние	
auspices	0	0	0	0	0	0	0	0	0	0	покровительство	
authorship	0	0	0	0	0	0	0	0	0	0	авторство	
auto	0	0	0	0	0	0	0	0	0	0	авто	
autobiography	0	0	0	0	0	0	0	0	0	0	автобиография	
autograph	0	0	0	0	0	0	0	0	0	0	автограф	
automobile	0	0	0	0	0	0	0	0	0	0	автомобиль	
autonomy	0	0	0	0	0	0	0	0	0	0	автономия	
autumn	0	0	0	0	0	0	0	0	0	0	осень	
auxiliary	0	0	0	0	0	0	0	0	0	0	вспомогательный	
avail	0	0	0	0	0	0	0	0	0	0	воспользоваться	
avenue	0	0	0	0	0	0	0	0	0	0	проспект	
aver	0	0	0	0	0	0	0	0	0	0	средний	
average	0	0	0	0	0	0	0	0	0	0	средний	
avert	0	0	0	0	0	0	0	0	0	0	предотвратить	
aviary	0	0	0	0	0	0	0	0	0	0	вольер	
aviation	0	0	0	0	0	0	0	0	0	0	авиация	
aviator	0	0	0	0	0	0	0	0	0	0	летчик	
avid	0	0	0	0	0	0	0	0	0	0	заядлый	
avocado	0	0	0	0	0	0	0	0	0	0	авокадо	
awake	0	0	0	0	0	0	0	0	0	0	бодрствующий	
awaken	0	0	0	0	0	0	0	0	0	0	пробуждать	
awe	0	0	0	0	0	0	0	0	0	0	трепет	
awning	0	0	0	0	0	0	0	0	0	0	тент	
axial	0	0	0	0	0	0	0	0	0	0	осевой	
axis	0	0	0	0	0	0	0	0	0	0	ось	
axle	0	0	0	0	0	0	0	0	0	0	ось	
azimuth	0	0	0	0	0	0	0	0	0	0	азимут	
azure	0	0	0	0	0	0	0	0	0	0	лазурь	
baccarat	0	0	0	0	0	0	0	0	0	0	баккара	
bachelor	0	0	0	0	0	0	0	0	0	0	Холостяк	
back	0	0	0	0	0	0	0	0	0	0	назад	
backfire	0	0	0	0	0	0	0	0	0	0	обратный эффект	
backgammon	0	0	0	0	0	0	0	0	0	0	нарды	
background	0	0	0	0	0	0	0	0	0	0	фон	
backhoe	0	0	0	0	0	0	0	0	0	0	экскаватор	
backpacker	0	0	0	0	0	0	0	0	0	0	турист	
backtrack	0	0	0	0	0	0	0	0	0	0	отступать	
baffle	0	0	0	0	0	0	0	0	0	0	дефлектор	
bag	0	0	0	0	0	0	0	0	0	0	сумка	
baggage	0	0	0	0	0	0	0	0	0	0	Багаж	
baggy	0	0	0	0	0	0	0	0	0	0	мешковатый	
bagpipes	0	0	0	0	0	0	0	0	0	0	волынка	
bail	0	0	0	0	0	0	0	0	0	0	залог	
bake	0	0	0	0	0	0	0	0	0	0	выпекать	
bakery	0	0	0	0	0	0	0	0	0	0	пекарня	
baking	0	0	0	0	0	0	0	0	0	0	выпечка	
bal	0	0	0	0	0	0	0	0	0	0	бал	
balcony	0	0	0	0	0	0	0	0	0	0	балкон	
bald	0	0	0	0	0	0	0	0	0	0	лысый	
ball	0	0	0	0	0	0	0	0	0	0	мяч	
ballast	0	0	0	0	0	0	0	0	0	0	балласт	
balloon	0	0	0	0	0	0	0	0	0	0	воздушный шар	
ballroom	0	0	0	0	0	0	0	0	0	0	бальный зал	
balmy	0	0	0	0	0	0	0	0	0	0	ароматный	
balsamic	0	0	0	0	0	0	0	0	0	0	бальзамический	
banana	0	0	0	0	0	0	0	0	0	0	банан	
band	0	0	0	0	0	0	0	0	0	0	группа	
bandage	0	0	0	0	0	0	0	0	0	0	повязка	
bandwagon	0	0	0	0	0	0	0	0	0	0	подножка	
banjo	0	0	0	0	0	0	0	0	0	0	банджо	
banner	0	0	0	0	0	0	0	0	0	0	баннер	
banter	0	0	0	0	0	0	0	0	0	0	подшучивание	
bar	0	0	0	0	0	0	0	0	0	0	бар	
barbecue	0	0	0	0	0	0	0	0	0	0	барбекю	
barbed	0	0	0	0	0	0	0	0	0	0	колючий	
bareback	0	0	0	0	0	0	0	0	0	0	без седла	
barefoot	0	0	0	0	0	0	0	0	0	0	босиком	
barely	0	0	0	0	0	0	0	0	0	0	едва	
barge	0	0	0	0	0	0	0	0	0	0	баржа	
baritone	0	0	0	0	0	0	0	0	0	0	баритон	
barn	0	0	0	0	0	0	0	0	0	0	сарай	
barney	0	0	0	0	0	0	0	0	0	0	Барни	
barometer	0	0	0	0	0	0	0	0	0	0	барометр	
baron	0	0	0	0	0	0	0	0	0	0	барон	
baroque	0	0	0	0	0	0	0	0	0	0	барокко	
barrack	0	0	0	0	0	0	0	0	0	0	барак	
barrel	0	0	0	0	0	0	0	0	0	0	бочка	
barring	0	0	0	0	0	0	0	0	0	0	запрет	
barrister	0	0	0	0	0	0	0	0	0	0	адвокат	
baseball	0	0	0	0	0	0	0	0	0	0	бейсбол	
baseboard	0	0	0	0	0	0	0	0	0	0	плинтус	
basement	0	0	0	0	0	0	0	0	0	0	подвал	
basilica	0	0	0	0	0	0	0	0	0	0	базилика	
basin	0	0	0	0	0	0	0	0	0	0	бассейн	
basis	0	0	0	0	0	0	0	0	0	0	основа	
bask	0	0	0	0	0	0	0	0	0	0	греться	
basket	0	0	0	0	0	0	0	0	0	0	корзина	
bass	0	0	0	0	0	0	0	0	0	0	бас	
basso	0	0	0	0	0	0	0	0	0	0	бас	
bassoon	0	0	0	0	0	0	0	0	0	0	фагот	
bat	0	0	0	0	0	0	0	0	0	0	летучая мышь	
batch	0	0	0	0	0	0	0	0	0	0	партия	
batching	0	0	0	0	0	0	0	0	0	0	дозирование	
bate	0	0	0	0	0	0	0	0	0	0	бейт	
bathe	0	0	0	0	0	0	0	0	0	0	купаться	
bathroom	0	0	0	0	0	0	0	0	0	0	ванная комната	
bathymetry	0	0	0	0	0	0	0	0	0	0	батиметрия	
baton	0	0	0	0	0	0	0	0	0	0	дубинка	
bay	0	0	0	0	0	0	0	0	0	0	залив	
bayou	0	0	0	0	0	0	0	0	0	0	залив	
bazaar	0	0	0	0	0	0	0	0	0	0	базар	
beacon	0	0	0	0	0	0	0	0	0	0	маяк	
bead	0	0	0	0	0	0	0	0	0	0	шарик	
beading	0	0	0	0	0	0	0	0	0	0	бисер	
beads	0	0	0	0	0	0	0	0	0	0	бусы	
beagle	0	0	0	0	0	0	0	0	0	0	бигль	
beak	0	0	0	0	0	0	0	0	0	0	клюв	
beaker	0	0	0	0	0	0	0	0	0	0	стакан	
beard	0	0	0	0	0	0	0	0	0	0	борода	
bearded	0	0	0	0	0	0	0	0	0	0	бородатый	
bearing	0	0	0	0	0	0	0	0	0	0	несущий	
bearings	0	0	0	0	0	0	0	0	0	0	подшипники	
beat	0	0	0	0	0	0	0	0	0	0	бить	
beau	0	0	0	0	0	0	0	0	0	0	кавалер	
beck	0	0	0	0	0	0	0	0	0	0	бек	
beckon	0	0	0	0	0	0	0	0	0	0	манить	
bed	0	0	0	0	0	0	0	0	0	0	кровать	
bedding	0	0	0	0	0	0	0	0	0	0	постельные принадлежности	
bedroom	0	0	0	0	0	0	0	0	0	0	Спальня	
bedtime	0	0	0	0	0	0	0	0	0	0	перед сном	
beef	0	0	0	0	0	0	0	0	0	0	говядина	
beehive	0	0	0	0	0	0	0	0	0	0	улей	
beeswax	0	0	0	0	0	0	0	0	0	0	пчелиный воск	
beetle	0	0	0	0	0	0	0	0	0	0	жук	
begin	0	0	0	0	0	0	0	0	0	0	начинать	
beginner	0	0	0	0	0	0	0	0	0	0	новичок	
beginning	0	0	0	0	0	0	0	0	0	0	начало	
behavior	0	0	0	0	0	0	0	0	0	0	поведение	
behest	0	0	0	0	0	0	0	0	0	0	завет	
behold	0	0	0	0	0	0	0	0	0	0	вот	
beholder	0	0	0	0	0	0	0	0	0	0	смотрящий	
belay	0	0	0	0	0	0	0	0	0	0	страховка	
belief	0	0	0	0	0	0	0	0	0	0	вера	
bell	0	0	0	0	0	0	0	0	0	0	колокол	
bellow	0	0	0	0	0	0	0	0	0	0	рев	
belly	0	0	0	0	0	0	0	0	0	0	живот	
belongings	0	0	0	0	0	0	0	0	0	0	имущество	
bemused	0	0	0	0	0	0	0	0	0	0	ошеломленный	
bench	0	0	0	0	0	0	0	0	0	0	скамья	
bend	0	0	0	0	0	0	0	0	0	0	сгибать	
bending	0	0	0	0	0	0	0	0	0	0	изгиб	
beneath	0	0	0	0	0	0	0	0	0	0	под	
beneficiary	0	0	0	0	0	0	0	0	0	0	бенефициар	
bent	0	0	0	0	0	0	0	0	0	0	согнутый	
benzene	0	0	0	0	0	0	0	0	0	0	бензол	
bequeath	0	0	0	0	0	0	0	0	0	0	завещать	
bergamot	0	0	0	0	0	0	0	0	0	0	бергамот	
berlin	0	0	0	0	0	0	0	0	0	0	Берлин	
beseech	0	0	0	0	0	0	0	0	0	0	умолять	
beset	0	0	0	0	0	0	0	0	0	0	окружать	
bestow	0	0	0	0	0	0	0	0	0	0	даровать	
bet	0	0	0	0	0	0	0	0	0	0	держать пари	
betting	0	0	0	0	0	0	0	0	0	0	делать ставки	
betty	0	0	0	0	0	0	0	0	0	0	Бетти	
bevel	0	0	0	0	0	0	0	0	0	0	скос	
bevy	0	0	0	0	0	0	0	0	0	0	сборище	
bib	0	0	0	0	0	0	0	0	0	0	нагрудник	
bibliography	0	0	0	0	0	0	0	0	0	0	Библиография	
bicolor	0	0	0	0	0	0	0	0	0	0	двухцветный	
bicycle	0	0	0	0	0	0	0	0	0	0	велосипед	
bid	0	0	0	0	0	0	0	0	0	0	делать ставку	
bidder	0	0	0	0	0	0	0	0	0	0	участник торгов	
bidding	0	0	0	0	0	0	0	0	0	0	торги	
bifurcation	0	0	0	0	0	0	0	0	0	0	бифуркация	
big	0	0	0	0	0	0	0	0	0	0	большой	
bike	0	0	0	0	0	0	0	0	0	0	велосипед	
bilateral	0	0	0	0	0	0	0	0	0	0	двусторонний	
bilayer	0	0	0	0	0	0	0	0	0	0	двухслойный	
bilge	0	0	0	0	0	0	0	0	0	0	трюм	
bill	0	0	0	0	0	0	0	0	0	0	законопроект	
billet	0	0	0	0	0	0	0	0	0	0	заготовка	
billiards	0	0	0	0	0	0	0	0	0	0	бильярд	
billion	0	0	0	0	0	0	0	0	0	0	миллиард	
billy	0	0	0	0	0	0	0	0	0	0	Билли	
bimonthly	0	0	0	0	0	0	0	0	0	0	раз в два месяца	
bin	0	0	0	0	0	0	0	0	0	0	мусорное ведро	
binary	0	0	0	0	0	0	0	0	0	0	бинарный	
bind	0	0	0	0	0	0	0	0	0	0	связывать	
bindery	0	0	0	0	0	0	0	0	0	0	переплетная мастерская	
binding	0	0	0	0	0	0	0	0	0	0	связывание	
bing	0	0	0	0	0	0	0	0	0	0	бинг	
binocular	0	0	0	0	0	0	0	0	0	0	бинокль	
binoculars	0	0	0	0	0	0	0	0	0	0	бинокль	
binomial	0	0	0	0	0	0	0	0	0	0	биномиальный	
biogenesis	0	0	0	0	0	0	0	0	0	0	биогенез	
biographer	0	0	0	0	0	0	0	0	0	0	биограф	
biography	0	0	0	0	0	0	0	0	0	0	биография	
biology	0	0	0	0	0	0	0	0	0	0	биология	
biosphere	0	0	0	0	0	0	0	0	0	0	биосфера	
bipartite	0	0	0	0	0	0	0	0	0	0	двусторонний	
bird	0	0	0	0	0	0	0	0	0	0	птица	
birthright	0	0	0	0	0	0	0	0	0	0	право первородства	
bis	0	0	0	0	0	0	0	0	0	0	бис	
bishop	0	0	0	0	0	0	0	0	0	0	епископ	
bison	0	0	0	0	0	0	0	0	0	0	бизон	
bit	0	0	0	0	0	0	0	0	0	0	кусочек	
bitumen	0	0	0	0	0	0	0	0	0	0	битум	
biweekly	0	0	0	0	0	0	0	0	0	0	раз в две недели	
blackberry	0	0	0	0	0	0	0	0	0	0	ежевика	
blackboard	0	0	0	0	0	0	0	0	0	0	доска	
blacksmith	0	0	0	0	0	0	0	0	0	0	кузнец	
bladder	0	0	0	0	0	0	0	0	0	0	мочевой пузырь	
blade	0	0	0	0	0	0	0	0	0	0	лезвие	
blank	0	0	0	0	0	0	0	0	0	0	пустой	
blazing	0	0	0	0	0	0	0	0	0	0	пылающий	
bleach	0	0	0	0	0	0	0	0	0	0	отбеливать	
blend	0	0	0	0	0	0	0	0	0	0	смешивать	
blending	0	0	0	0	0	0	0	0	0	0	смешение	
blindfolded	0	0	0	0	0	0	0	0	0	0	с завязанными глазами	
blink	0	0	0	0	0	0	0	0	0	0	мигать	
blizzard	0	0	0	0	0	0	0	0	0	0	Снежная буря	
block	0	0	0	0	0	0	0	0	0	0	блокировать	
blond	0	0	0	0	0	0	0	0	0	0	блондин	
blood	0	0	0	0	0	0	0	0	0	0	кровь	
bloodhound	0	0	0	0	0	0	0	0	0	0	ищейка	
blouse	0	0	0	0	0	0	0	0	0	0	блузка	
blowing	0	0	0	0	0	0	0	0	0	0	дует	
blown	0	0	0	0	0	0	0	0	0	0	взорван	
bluish	0	0	0	0	0	0	0	0	0	0	голубоватый	
blunt	0	0	0	0	0	0	0	0	0	0	тупой	
blushing	0	0	0	0	0	0	0	0	0	0	краснея	
boa	0	0	0	0	0	0	0	0	0	0	удав	
boar	0	0	0	0	0	0	0	0	0	0	кабан	
boarder	0	0	0	0	0	0	0	0	0	0	пансионер	
boarding	0	0	0	0	0	0	0	0	0	0	интернат	
boards	0	0	0	0	0	0	0	0	0	0	доски	
boat	0	0	0	0	0	0	0	0	0	0	лодка	
boating	0	0	0	0	0	0	0	0	0	0	катание на лодках	
bobbin	0	0	0	0	0	0	0	0	0	0	шпулька	
bode	0	0	0	0	0	0	0	0	0	0	сулит	
bodice	0	0	0	0	0	0	0	0	0	0	лиф	
bodily	0	0	0	0	0	0	0	0	0	0	телесный	
body	0	0	0	0	0	0	0	0	0	0	тело	
boiler	0	0	0	0	0	0	0	0	0	0	паровой котел	
boiling	0	0	0	0	0	0	0	0	0	0	кипячение	
bolt	0	0	0	0	0	0	0	0	0	0	болт	
bolus	0	0	0	0	0	0	0	0	0	0	болюс	
bond	0	0	0	0	0	0	0	0	0	0	связь	
bone	0	0	0	0	0	0	0	0	0	0	кость	
boner	0	0	0	0	0	0	0	0	0	0	стояк	
bones	0	0	0	0	0	0	0	0	0	0	кости	
bonfire	0	0	0	0	0	0	0	0	0	0	костер	
bonnet	0	0	0	0	0	0	0	0	0	0	капот	
bony	0	0	0	0	0	0	0	0	0	0	костлявый	
boob	0	0	0	0	0	0	0	0	0	0	грудь	
book	0	0	0	0	0	0	0	0	0	0	книга	
bookcase	0	0	0	0	0	0	0	0	0	0	книжный шкаф	
booking	0	0	0	0	0	0	0	0	0	0	бронирование	
bookkeeper	0	0	0	0	0	0	0	0	0	0	бухгалтер	
bookkeeping	0	0	0	0	0	0	0	0	0	0	бухгалтерия	
booklet	0	0	0	0	0	0	0	0	0	0	буклет	
books	0	0	0	0	0	0	0	0	0	0	книги	
bookseller	0	0	0	0	0	0	0	0	0	0	книготорговец	
bookstore	0	0	0	0	0	0	0	0	0	0	книжный магазин	
booming	0	0	0	0	0	0	0	0	0	0	бум	
boost	0	0	0	0	0	0	0	0	0	0	способствовать росту	
booster	0	0	0	0	0	0	0	0	0	0	ракета-носитель	
boot	0	0	0	0	0	0	0	0	0	0	ботинок	
booth	0	0	0	0	0	0	0	0	0	0	стенд	
boots	0	0	0	0	0	0	0	0	0	0	сапоги	
booty	0	0	0	0	0	0	0	0	0	0	добыча	
border	0	0	0	0	0	0	0	0	0	0	граница	
bordering	0	0	0	0	0	0	0	0	0	0	граничащий	
boreal	0	0	0	0	0	0	0	0	0	0	бореальный	
borer	0	0	0	0	0	0	0	0	0	0	бурильщик	
borough	0	0	0	0	0	0	0	0	0	0	район	
borrow	0	0	0	0	0	0	0	0	0	0	занимать	
bosom	0	0	0	0	0	0	0	0	0	0	грудь	
boss	0	0	0	0	0	0	0	0	0	0	босс	
boston	0	0	0	0	0	0	0	0	0	0	бостон	
botanical	0	0	0	0	0	0	0	0	0	0	ботанический	
botanist	0	0	0	0	0	0	0	0	0	0	ботаник	
botany	0	0	0	0	0	0	0	0	0	0	ботаника	
bottle	0	0	0	0	0	0	0	0	0	0	бутылка	
boulder	0	0	0	0	0	0	0	0	0	0	валун	
bounce	0	0	0	0	0	0	0	0	0	0	подпрыгивать	
boundary	0	0	0	0	0	0	0	0	0	0	граница	
boundless	0	0	0	0	0	0	0	0	0	0	безграничный	
bounds	0	0	0	0	0	0	0	0	0	0	границы	
bourgeois	0	0	0	0	0	0	0	0	0	0	буржуа	
bourgeoisie	0	0	0	0	0	0	0	0	0	0	буржуазия	
bourse	0	0	0	0	0	0	0	0	0	0	биржа	
bowed	0	0	0	0	0	0	0	0	0	0	поклонился	
bowl	0	0	0	0	0	0	0	0	0	0	чаша	
bowls	0	0	0	0	0	0	0	0	0	0	чаши	
box	0	0	0	0	0	0	0	0	0	0	коробка	
boxer	0	0	0	0	0	0	0	0	0	0	боксер	
boyhood	0	0	0	0	0	0	0	0	0	0	детство	
boyish	0	0	0	0	0	0	0	0	0	0	мальчишеский	
brace	0	0	0	0	0	0	0	0	0	0	скобка	
bracelet	0	0	0	0	0	0	0	0	0	0	браслет	
braces	0	0	0	0	0	0	0	0	0	0	брекеты	
brachial	0	0	0	0	0	0	0	0	0	0	плечевой	
bracket	0	0	0	0	0	0	0	0	0	0	скобка	
brackets	0	0	0	0	0	0	0	0	0	0	скобки	
brackish	0	0	0	0	0	0	0	0	0	0	солоноватый	
brad	0	0	0	0	0	0	0	0	0	0	Брэд	
braid	0	0	0	0	0	0	0	0	0	0	коса	
brain	0	0	0	0	0	0	0	0	0	0	мозг	
brainstorm	0	0	0	0	0	0	0	0	0	0	мозговой штурм	
brake	0	0	0	0	0	0	0	0	0	0	тормоз	
branch	0	0	0	0	0	0	0	0	0	0	ответвляться	
branching	0	0	0	0	0	0	0	0	0	0	разветвление	
brass	0	0	0	0	0	0	0	0	0	0	латунь	
brat	0	0	0	0	0	0	0	0	0	0	паршивец	
bread	0	0	0	0	0	0	0	0	0	0	хлеб	
breadth	0	0	0	0	0	0	0	0	0	0	широта	
breakable	0	0	0	0	0	0	0	0	0	0	хрупкий	
breaker	0	0	0	0	0	0	0	0	0	0	выключатель	
breakers	0	0	0	0	0	0	0	0	0	0	выключатели	
breath	0	0	0	0	0	0	0	0	0	0	дыхание	
breech	0	0	0	0	0	0	0	0	0	0	казенная часть	
breeches	0	0	0	0	0	0	0	0	0	0	бриджи	
breed	0	0	0	0	0	0	0	0	0	0	порода	
breeder	0	0	0	0	0	0	0	0	0	0	заводчик	
breeding	0	0	0	0	0	0	0	0	0	0	разведение	
breeze	0	0	0	0	0	0	0	0	0	0	ветер	
breezy	0	0	0	0	0	0	0	0	0	0	свежий	
brethren	0	0	0	0	0	0	0	0	0	0	братья	
breve	0	0	0	0	0	0	0	0	0	0	краткий	
brevity	0	0	0	0	0	0	0	0	0	0	краткость	
brew	0	0	0	0	0	0	0	0	0	0	заваривать	
brewing	0	0	0	0	0	0	0	0	0	0	пивоварение	
brick	0	0	0	0	0	0	0	0	0	0	кирпич	
bridge	0	0	0	0	0	0	0	0	0	0	мост	
bridle	0	0	0	0	0	0	0	0	0	0	уздечка	
briefly	0	0	0	0	0	0	0	0	0	0	кратко	
brig	0	0	0	0	0	0	0	0	0	0	бриг	
brim	0	0	0	0	0	0	0	0	0	0	край	
brimming	0	0	0	0	0	0	0	0	0	0	переполненный	
brine	0	0	0	0	0	0	0	0	0	0	рассол	
bring	0	0	0	0	0	0	0	0	0	0	приносить	
brink	0	0	0	0	0	0	0	0	0	0	грань	
brisk	0	0	0	0	0	0	0	0	0	0	бойкий	
brittle	0	0	0	0	0	0	0	0	0	0	хрупкий	
broadcast	0	0	0	0	0	0	0	0	0	0	транслировать	
brochure	0	0	0	0	0	0	0	0	0	0	брошюра	
broker	0	0	0	0	0	0	0	0	0	0	маклер	
brokerage	0	0	0	0	0	0	0	0	0	0	посредничество	
bronco	0	0	0	0	0	0	0	0	0	0	бронко	
bronze	0	0	0	0	0	0	0	0	0	0	бронза	
brood	0	0	0	0	0	0	0	0	0	0	выводок	
brooding	0	0	0	0	0	0	0	0	0	0	задумчивый	
brook	0	0	0	0	0	0	0	0	0	0	ручей	
broom	0	0	0	0	0	0	0	0	0	0	метла	
broth	0	0	0	0	0	0	0	0	0	0	бульон	
brow	0	0	0	0	0	0	0	0	0	0	бровь	
brown	0	0	0	0	0	0	0	0	0	0	коричневый	
brunette	0	0	0	0	0	0	0	0	0	0	брюнетка	
brush	0	0	0	0	0	0	0	0	0	0	щетка	
bubble	0	0	0	0	0	0	0	0	0	0	пузырь	
bubbling	0	0	0	0	0	0	0	0	0	0	бурлящий	
bucket	0	0	0	0	0	0	0	0	0	0	ведро	
buckle	0	0	0	0	0	0	0	0	0	0	пряжка	
buckled	0	0	0	0	0	0	0	0	0	0	пристегнутый	
bud	0	0	0	0	0	0	0	0	0	0	бутон	
budge	0	0	0	0	0	0	0	0	0	0	сдвинуться с места	
buffalo	0	0	0	0	0	0	0	0	0	0	буйвол	
buffer	0	0	0	0	0	0	0	0	0	0	буфер	
buggy	0	0	0	0	0	0	0	0	0	0	багги	
builder	0	0	0	0	0	0	0	0	0	0	строитель	
buildings	0	0	0	0	0	0	0	0	0	0	здания	
bulb	0	0	0	0	0	0	0	0	0	0	лампочка	
bulge	0	0	0	0	0	0	0	0	0	0	выпуклость	
bulk	0	0	0	0	0	0	0	0	0	0	масса	
bulkhead	0	0	0	0	0	0	0	0	0	0	переборка	
bulky	0	0	0	0	0	0	0	0	0	0	громоздкий	
bull	0	0	0	0	0	0	0	0	0	0	бык	
bulldozer	0	0	0	0	0	0	0	0	0	0	бульдозер	
bullet	0	0	0	0	0	0	0	0	0	0	пуля	
bulletin	0	0	0	0	0	0	0	0	0	0	бюллетень	
bullock	0	0	0	0	0	0	0	0	0	0	бык	
bulwark	0	0	0	0	0	0	0	0	0	0	бастион	
bump	0	0	0	0	0	0	0	0	0	0	удар	
bun	0	0	0	0	0	0	0	0	0	0	булочка	
bunch	0	0	0	0	0	0	0	0	0	0	связка	
bundle	0	0	0	0	0	0	0	0	0	0	пучок	
bungalow	0	0	0	0	0	0	0	0	0	0	бунгало	
bunk	0	0	0	0	0	0	0	0	0	0	койка	
bunt	0	0	0	0	0	0	0	0	0	0	головня	
buoyancy	0	0	0	0	0	0	0	0	0	0	плавучесть	
bur	0	0	0	0	0	0	0	0	0	0	бур	
burden	0	0	0	0	0	0	0	0	0	0	груз	
bureau	0	0	0	0	0	0	0	0	0	0	бюро	
burlap	0	0	0	0	0	0	0	0	0	0	мешковина	
burly	0	0	0	0	0	0	0	0	0	0	крепкий	
burn	0	0	0	0	0	0	0	0	0	0	гореть	
burner	0	0	0	0	0	0	0	0	0	0	горелка	
burning	0	0	0	0	0	0	0	0	0	0	сжигание	
burnished	0	0	0	0	0	0	0	0	0	0	полированный	
burnout	0	0	0	0	0	0	0	0	0	0	Выгореть	
burr	0	0	0	0	0	0	0	0	0	0	картавость	
burrow	0	0	0	0	0	0	0	0	0	0	рыть нору	
bus	0	0	0	0	0	0	0	0	0	0	автобус	
bush	0	0	0	0	0	0	0	0	0	0	куст	
bushel	0	0	0	0	0	0	0	0	0	0	бушель	
bushy	0	0	0	0	0	0	0	0	0	0	пушистый	
business	0	0	0	0	0	0	0	0	0	0	бизнес	
bust	0	0	0	0	0	0	0	0	0	0	бюст	
bustle	0	0	0	0	0	0	0	0	0	0	суета	
bustling	0	0	0	0	0	0	0	0	0	0	шумный	
busy	0	0	0	0	0	0	0	0	0	0	занятый	
butane	0	0	0	0	0	0	0	0	0	0	бутан	
butter	0	0	0	0	0	0	0	0	0	0	масло	
butterfly	0	0	0	0	0	0	0	0	0	0	бабочка	
buttock	0	0	0	0	0	0	0	0	0	0	ягодица	
button	0	0	0	0	0	0	0	0	0	0	кнопка	
buttress	0	0	0	0	0	0	0	0	0	0	контрфорс	
buy	0	0	0	0	0	0	0	0	0	0	купить	
buyer	0	0	0	0	0	0	0	0	0	0	покупатель	
buying	0	0	0	0	0	0	0	0	0	0	покупка	
buzzer	0	0	0	0	0	0	0	0	0	0	зуммер	
bygone	0	0	0	0	0	0	0	0	0	0	прошлое	
bystander	0	0	0	0	0	0	0	0	0	0	сторонний наблюдатель	
byte	0	0	0	0	0	0	0	0	0	0	байт	
cabbage	0	0	0	0	0	0	0	0	0	0	капуста	
cabin	0	0	0	0	0	0	0	0	0	0	кабина	
cabriolet	0	0	0	0	0	0	0	0	0	0	кабриолет	
cache	0	0	0	0	0	0	0	0	0	0	тайник	
caddy	0	0	0	0	0	0	0	0	0	0	кэдди	
cadence	0	0	0	0	0	0	0	0	0	0	ритм	
cadet	0	0	0	0	0	0	0	0	0	0	курсант	
cairn	0	0	0	0	0	0	0	0	0	0	пирамида из камней	
cake	0	0	0	0	0	0	0	0	0	0	кекс	
calcareous	0	0	0	0	0	0	0	0	0	0	известковый	
calculate	0	0	0	0	0	0	0	0	0	0	рассчитать	
calculated	0	0	0	0	0	0	0	0	0	0	рассчитанный	
calculus	0	0	0	0	0	0	0	0	0	0	исчисление	
calendar	0	0	0	0	0	0	0	0	0	0	календарь	
calender	0	0	0	0	0	0	0	0	0	0	календарь	
caliber	0	0	0	0	0	0	0	0	0	0	калибр	
calibrate	0	0	0	0	0	0	0	0	0	0	калибровать	
calico	0	0	0	0	0	0	0	0	0	0	бязь	
calipers	0	0	0	0	0	0	0	0	0	0	штангенциркуль	
call	0	0	0	0	0	0	0	0	0	0	вызов	
calligraphy	0	0	0	0	0	0	0	0	0	0	каллиграфия	
calling	0	0	0	0	0	0	0	0	0	0	вызов	
calmness	0	0	0	0	0	0	0	0	0	0	спокойствие	
caloric	0	0	0	0	0	0	0	0	0	0	калорийный	
calorie	0	0	0	0	0	0	0	0	0	0	калория	
calorimeter	0	0	0	0	0	0	0	0	0	0	калориметр	
cam	0	0	0	0	0	0	0	0	0	0	камера	
camber	0	0	0	0	0	0	0	0	0	0	изгиб	
camel	0	0	0	0	0	0	0	0	0	0	верблюд	
cameo	0	0	0	0	0	0	0	0	0	0	камея	
cameraman	0	0	0	0	0	0	0	0	0	0	оператор	
camisole	0	0	0	0	0	0	0	0	0	0	камзол	
camp	0	0	0	0	0	0	0	0	0	0	лагерь	
campaign	0	0	0	0	0	0	0	0	0	0	кампания	
campaigner	0	0	0	0	0	0	0	0	0	0	активист	
campus	0	0	0	0	0	0	0	0	0	0	кампус	
canal	0	0	0	0	0	0	0	0	0	0	канал	
canceling	0	0	0	0	0	0	0	0	0	0	отмена	
cancellation	0	0	0	0	0	0	0	0	0	0	отмена	
candidacy	0	0	0	0	0	0	0	0	0	0	кандидатура	
candle	0	0	0	0	0	0	0	0	0	0	свеча	
candlelight	0	0	0	0	0	0	0	0	0	0	свечи	
candlestick	0	0	0	0	0	0	0	0	0	0	подсвечник	
candor	0	0	0	0	0	0	0	0	0	0	искренность	
candy	0	0	0	0	0	0	0	0	0	0	конфеты	
canine	0	0	0	0	0	0	0	0	0	0	собачий	
canister	0	0	0	0	0	0	0	0	0	0	канистра	
canning	0	0	0	0	0	0	0	0	0	0	консервирование	
canoe	0	0	0	0	0	0	0	0	0	0	каноэ	
canon	0	0	0	0	0	0	0	0	0	0	канон	
canonical	0	0	0	0	0	0	0	0	0	0	канонический	
canopy	0	0	0	0	0	0	0	0	0	0	навес	
canteen	0	0	0	0	0	0	0	0	0	0	столовая	
canterbury	0	0	0	0	0	0	0	0	0	0	Кентербери	
